dateFull;date;temperature_2m;wind_speed_10m;global_tilted_irradiance;cloud_cover;tilted_irrad_cover;kW_per_panel
2023-01-01 00:00:00+00:00;2023-01-01 00:00:00;15.064501;27.859905;0.0;100.0;0.0;0.0
2023-01-01 00:15:00+00:00;2023-01-01 00:00:00;15.064501;27.859905;0.0;100.0;0.0;0.0
2023-01-01 00:30:00+00:00;2023-01-01 00:00:00;15.064501;27.859905;0.0;100.0;0.0;0.0
2023-01-01 00:45:00+00:00;2023-01-01 00:00:00;15.064501;27.859905;0.0;100.0;0.0;0.0
2023-01-01 01:00:00+00:00;2023-01-01 01:00:00;15.1645;26.302181;0.0;100.0;0.0;0.0
2023-01-01 01:15:00+00:00;2023-01-01 01:00:00;15.1645;26.302181;0.0;100.0;0.0;0.0
2023-01-01 01:30:00+00:00;2023-01-01 01:00:00;15.1645;26.302181;0.0;100.0;0.0;0.0
2023-01-01 01:45:00+00:00;2023-01-01 01:00:00;15.1645;26.302181;0.0;100.0;0.0;0.0
2023-01-01 02:00:00+00:00;2023-01-01 02:00:00;14.9645;23.0653;0.0;95.0;0.0;0.0
2023-01-01 02:15:00+00:00;2023-01-01 02:00:00;14.9645;23.0653;0.0;95.0;0.0;0.0
2023-01-01 02:30:00+00:00;2023-01-01 02:00:00;14.9645;23.0653;0.0;95.0;0.0;0.0
2023-01-01 02:45:00+00:00;2023-01-01 02:00:00;14.9645;23.0653;0.0;95.0;0.0;0.0
2023-01-01 03:00:00+00:00;2023-01-01 03:00:00;14.4145;21.385939;0.0;100.0;0.0;0.0
2023-01-01 03:15:00+00:00;2023-01-01 03:00:00;14.4145;21.385939;0.0;100.0;0.0;0.0
2023-01-01 03:30:00+00:00;2023-01-01 03:00:00;14.4145;21.385939;0.0;100.0;0.0;0.0
2023-01-01 03:45:00+00:00;2023-01-01 03:00:00;14.4145;21.385939;0.0;100.0;0.0;0.0
2023-01-01 04:00:00+00:00;2023-01-01 04:00:00;14.3645;20.68356;0.0;98.0;0.0;0.0
2023-01-01 04:15:00+00:00;2023-01-01 04:00:00;14.3645;20.68356;0.0;98.0;0.0;0.0
2023-01-01 04:30:00+00:00;2023-01-01 04:00:00;14.3645;20.68356;0.0;98.0;0.0;0.0
2023-01-01 04:45:00+00:00;2023-01-01 04:00:00;14.3645;20.68356;0.0;98.0;0.0;0.0
2023-01-01 05:00:00+00:00;2023-01-01 05:00:00;13.764501;21.749483;0.0;100.0;0.0;0.0
2023-01-01 05:15:00+00:00;2023-01-01 05:00:00;13.764501;21.749483;0.0;100.0;0.0;0.0
2023-01-01 05:30:00+00:00;2023-01-01 05:00:00;13.764501;21.749483;0.0;100.0;0.0;0.0
2023-01-01 05:45:00+00:00;2023-01-01 05:00:00;13.764501;21.749483;0.0;100.0;0.0;0.0
2023-01-01 06:00:00+00:00;2023-01-01 06:00:00;13.764501;21.370783;0.0;100.0;0.0;0.0
2023-01-01 06:15:00+00:00;2023-01-01 06:00:00;13.764501;21.370783;0.0;100.0;0.0;0.0
2023-01-01 06:30:00+00:00;2023-01-01 06:00:00;13.764501;21.370783;0.0;100.0;0.0;0.0
2023-01-01 06:45:00+00:00;2023-01-01 06:00:00;13.764501;21.370783;0.0;100.0;0.0;0.0
2023-01-01 07:00:00+00:00;2023-01-01 07:00:00;13.314501;21.734581;0.0;100.0;0.0;0.0
2023-01-01 07:15:00+00:00;2023-01-01 07:00:00;13.314501;21.734581;0.0;100.0;0.0;0.0
2023-01-01 07:30:00+00:00;2023-01-01 07:00:00;13.314501;21.734581;0.0;100.0;0.0;0.0
2023-01-01 07:45:00+00:00;2023-01-01 07:00:00;13.314501;21.734581;0.0;100.0;0.0;0.0
2023-01-01 08:00:00+00:00;2023-01-01 08:00:00;12.8645;20.929594;0.0;100.0;0.0;0.0
2023-01-01 08:15:00+00:00;2023-01-01 08:00:00;12.8645;20.929594;0.0;100.0;0.0;0.0
2023-01-01 08:30:00+00:00;2023-01-01 08:00:00;12.8645;20.929594;0.0;100.0;0.0;0.0
2023-01-01 08:45:00+00:00;2023-01-01 08:00:00;12.8645;20.929594;0.0;100.0;0.0;0.0
2023-01-01 09:00:00+00:00;2023-01-01 09:00:00;13.014501;18.193361;1.75;100.0;0.0;0.0
2023-01-01 09:15:00+00:00;2023-01-01 09:00:00;13.014501;18.193361;1.75;100.0;0.0;0.0
2023-01-01 09:30:00+00:00;2023-01-01 09:00:00;13.014501;18.193361;1.75;100.0;0.0;0.0
2023-01-01 09:45:00+00:00;2023-01-01 09:00:00;13.014501;18.193361;1.75;100.0;0.0;0.0
2023-01-01 10:00:00+00:00;2023-01-01 10:00:00;13.1645;17.076298;5.5;100.0;0.0;0.0
2023-01-01 10:15:00+00:00;2023-01-01 10:00:00;13.1645;17.076298;5.5;100.0;0.0;0.0
2023-01-01 10:30:00+00:00;2023-01-01 10:00:00;13.1645;17.076298;5.5;100.0;0.0;0.0
2023-01-01 10:45:00+00:00;2023-01-01 10:00:00;13.1645;17.076298;5.5;100.0;0.0;0.0
2023-01-01 11:00:00+00:00;2023-01-01 11:00:00;12.8645;17.935081;5.0;100.0;0.0;0.0
2023-01-01 11:15:00+00:00;2023-01-01 11:00:00;12.8645;17.935081;5.0;100.0;0.0;0.0
2023-01-01 11:30:00+00:00;2023-01-01 11:00:00;12.8645;17.935081;5.0;100.0;0.0;0.0
2023-01-01 11:45:00+00:00;2023-01-01 11:00:00;12.8645;17.935081;5.0;100.0;0.0;0.0
2023-01-01 12:00:00+00:00;2023-01-01 12:00:00;12.1145;15.124284;9.0;100.0;0.0;0.0
2023-01-01 12:15:00+00:00;2023-01-01 12:00:00;12.1145;15.124284;9.0;100.0;0.0;0.0
2023-01-01 12:30:00+00:00;2023-01-01 12:00:00;12.1145;15.124284;9.0;100.0;0.0;0.0
2023-01-01 12:45:00+00:00;2023-01-01 12:00:00;12.1145;15.124284;9.0;100.0;0.0;0.0
2023-01-01 13:00:00+00:00;2023-01-01 13:00:00;11.9645;14.618837;5.25;100.0;0.0;0.0
2023-01-01 13:15:00+00:00;2023-01-01 13:00:00;11.9645;14.618837;5.25;100.0;0.0;0.0
2023-01-01 13:30:00+00:00;2023-01-01 13:00:00;11.9645;14.618837;5.25;100.0;0.0;0.0
2023-01-01 13:45:00+00:00;2023-01-01 13:00:00;11.9645;14.618837;5.25;100.0;0.0;0.0
2023-01-01 14:00:00+00:00;2023-01-01 14:00:00;11.9145;13.441071;3.75;100.0;0.0;0.0
2023-01-01 14:15:00+00:00;2023-01-01 14:00:00;11.9145;13.441071;3.75;100.0;0.0;0.0
2023-01-01 14:30:00+00:00;2023-01-01 14:00:00;11.9145;13.441071;3.75;100.0;0.0;0.0
2023-01-01 14:45:00+00:00;2023-01-01 14:00:00;11.9145;13.441071;3.75;100.0;0.0;0.0
2023-01-01 15:00:00+00:00;2023-01-01 15:00:00;12.264501;15.646544;5.75;100.0;0.0;0.0
2023-01-01 15:15:00+00:00;2023-01-01 15:00:00;12.264501;15.646544;5.75;100.0;0.0;0.0
2023-01-01 15:30:00+00:00;2023-01-01 15:00:00;12.264501;15.646544;5.75;100.0;0.0;0.0
2023-01-01 15:45:00+00:00;2023-01-01 15:00:00;12.264501;15.646544;5.75;100.0;0.0;0.0
2023-01-01 16:00:00+00:00;2023-01-01 16:00:00;12.2145;15.7908325;1.5;100.0;0.0;0.0
2023-01-01 16:15:00+00:00;2023-01-01 16:00:00;12.2145;15.7908325;1.5;100.0;0.0;0.0
2023-01-01 16:30:00+00:00;2023-01-01 16:00:00;12.2145;15.7908325;1.5;100.0;0.0;0.0
2023-01-01 16:45:00+00:00;2023-01-01 16:00:00;12.2145;15.7908325;1.5;100.0;0.0;0.0
2023-01-01 17:00:00+00:00;2023-01-01 17:00:00;12.2145;16.171976;0.0;100.0;0.0;0.0
2023-01-01 17:15:00+00:00;2023-01-01 17:00:00;12.2145;16.171976;0.0;100.0;0.0;0.0
2023-01-01 17:30:00+00:00;2023-01-01 17:00:00;12.2145;16.171976;0.0;100.0;0.0;0.0
2023-01-01 17:45:00+00:00;2023-01-01 17:00:00;12.2145;16.171976;0.0;100.0;0.0;0.0
2023-01-01 18:00:00+00:00;2023-01-01 18:00:00;12.514501;16.394829;0.0;100.0;0.0;0.0
2023-01-01 18:15:00+00:00;2023-01-01 18:00:00;12.514501;16.394829;0.0;100.0;0.0;0.0
2023-01-01 18:30:00+00:00;2023-01-01 18:00:00;12.514501;16.394829;0.0;100.0;0.0;0.0
2023-01-01 18:45:00+00:00;2023-01-01 18:00:00;12.514501;16.394829;0.0;100.0;0.0;0.0
2023-01-01 19:00:00+00:00;2023-01-01 19:00:00;13.314501;17.581125;0.0;100.0;0.0;0.0
2023-01-01 19:15:00+00:00;2023-01-01 19:00:00;13.314501;17.581125;0.0;100.0;0.0;0.0
2023-01-01 19:30:00+00:00;2023-01-01 19:00:00;13.314501;17.581125;0.0;100.0;0.0;0.0
2023-01-01 19:45:00+00:00;2023-01-01 19:00:00;13.314501;17.581125;0.0;100.0;0.0;0.0
2023-01-01 20:00:00+00:00;2023-01-01 20:00:00;14.6645;21.461555;0.0;100.0;0.0;0.0
2023-01-01 20:15:00+00:00;2023-01-01 20:00:00;14.6645;21.461555;0.0;100.0;0.0;0.0
2023-01-01 20:30:00+00:00;2023-01-01 20:00:00;14.6645;21.461555;0.0;100.0;0.0;0.0
2023-01-01 20:45:00+00:00;2023-01-01 20:00:00;14.6645;21.461555;0.0;100.0;0.0;0.0
2023-01-01 21:00:00+00:00;2023-01-01 21:00:00;15.4145;25.12016;0.0;100.0;0.0;0.0
2023-01-01 21:15:00+00:00;2023-01-01 21:00:00;15.4145;25.12016;0.0;100.0;0.0;0.0
2023-01-01 21:30:00+00:00;2023-01-01 21:00:00;15.4145;25.12016;0.0;100.0;0.0;0.0
2023-01-01 21:45:00+00:00;2023-01-01 21:00:00;15.4145;25.12016;0.0;100.0;0.0;0.0
2023-01-01 22:00:00+00:00;2023-01-01 22:00:00;15.4645;29.168886;0.0;100.0;0.0;0.0
2023-01-01 22:15:00+00:00;2023-01-01 22:00:00;15.4645;29.168886;0.0;100.0;0.0;0.0
2023-01-01 22:30:00+00:00;2023-01-01 22:00:00;15.4645;29.168886;0.0;100.0;0.0;0.0
2023-01-01 22:45:00+00:00;2023-01-01 22:00:00;15.4645;29.168886;0.0;100.0;0.0;0.0
2023-01-01 23:00:00+00:00;2023-01-01 23:00:00;14.6145;25.630886;0.0;100.0;0.0;0.0
2023-01-01 23:15:00+00:00;2023-01-01 23:00:00;14.6145;25.630886;0.0;100.0;0.0;0.0
2023-01-01 23:30:00+00:00;2023-01-01 23:00:00;14.6145;25.630886;0.0;100.0;0.0;0.0
2023-01-01 23:45:00+00:00;2023-01-01 23:00:00;14.6145;25.630886;0.0;100.0;0.0;0.0
2023-01-02 00:00:00+00:00;2023-01-02 00:00:00;13.764501;22.771244;0.0;100.0;0.0;0.0
2023-01-02 00:15:00+00:00;2023-01-02 00:00:00;13.764501;22.771244;0.0;100.0;0.0;0.0
2023-01-02 00:30:00+00:00;2023-01-02 00:00:00;13.764501;22.771244;0.0;100.0;0.0;0.0
2023-01-02 00:45:00+00:00;2023-01-02 00:00:00;13.764501;22.771244;0.0;100.0;0.0;0.0
2023-01-02 01:00:00+00:00;2023-01-02 01:00:00;13.064501;21.710716;0.0;100.0;0.0;0.0
2023-01-02 01:15:00+00:00;2023-01-02 01:00:00;13.064501;21.710716;0.0;100.0;0.0;0.0
2023-01-02 01:30:00+00:00;2023-01-02 01:00:00;13.064501;21.710716;0.0;100.0;0.0;0.0
2023-01-02 01:45:00+00:00;2023-01-02 01:00:00;13.064501;21.710716;0.0;100.0;0.0;0.0
2023-01-02 02:00:00+00:00;2023-01-02 02:00:00;12.4645;20.390114;0.0;100.0;0.0;0.0
2023-01-02 02:15:00+00:00;2023-01-02 02:00:00;12.4645;20.390114;0.0;100.0;0.0;0.0
2023-01-02 02:30:00+00:00;2023-01-02 02:00:00;12.4645;20.390114;0.0;100.0;0.0;0.0
2023-01-02 02:45:00+00:00;2023-01-02 02:00:00;12.4645;20.390114;0.0;100.0;0.0;0.0
2023-01-02 03:00:00+00:00;2023-01-02 03:00:00;12.014501;18.089775;0.0;100.0;0.0;0.0
2023-01-02 03:15:00+00:00;2023-01-02 03:00:00;12.014501;18.089775;0.0;100.0;0.0;0.0
2023-01-02 03:30:00+00:00;2023-01-02 03:00:00;12.014501;18.089775;0.0;100.0;0.0;0.0
2023-01-02 03:45:00+00:00;2023-01-02 03:00:00;12.014501;18.089775;0.0;100.0;0.0;0.0
2023-01-02 04:00:00+00:00;2023-01-02 04:00:00;11.7145;16.800856;0.0;100.0;0.0;0.0
2023-01-02 04:15:00+00:00;2023-01-02 04:00:00;11.7145;16.800856;0.0;100.0;0.0;0.0
2023-01-02 04:30:00+00:00;2023-01-02 04:00:00;11.7145;16.800856;0.0;100.0;0.0;0.0
2023-01-02 04:45:00+00:00;2023-01-02 04:00:00;11.7145;16.800856;0.0;100.0;0.0;0.0
2023-01-02 05:00:00+00:00;2023-01-02 05:00:00;11.564501;13.276144;0.0;100.0;0.0;0.0
2023-01-02 05:15:00+00:00;2023-01-02 05:00:00;11.564501;13.276144;0.0;100.0;0.0;0.0
2023-01-02 05:30:00+00:00;2023-01-02 05:00:00;11.564501;13.276144;0.0;100.0;0.0;0.0
2023-01-02 05:45:00+00:00;2023-01-02 05:00:00;11.564501;13.276144;0.0;100.0;0.0;0.0
2023-01-02 06:00:00+00:00;2023-01-02 06:00:00;10.764501;12.979984;0.0;100.0;0.0;0.0
2023-01-02 06:15:00+00:00;2023-01-02 06:00:00;10.764501;12.979984;0.0;100.0;0.0;0.0
2023-01-02 06:30:00+00:00;2023-01-02 06:00:00;10.764501;12.979984;0.0;100.0;0.0;0.0
2023-01-02 06:45:00+00:00;2023-01-02 06:00:00;10.764501;12.979984;0.0;100.0;0.0;0.0
2023-01-02 07:00:00+00:00;2023-01-02 07:00:00;10.514501;9.983106;0.0;100.0;0.0;0.0
2023-01-02 07:15:00+00:00;2023-01-02 07:00:00;10.514501;9.983106;0.0;100.0;0.0;0.0
2023-01-02 07:30:00+00:00;2023-01-02 07:00:00;10.514501;9.983106;0.0;100.0;0.0;0.0
2023-01-02 07:45:00+00:00;2023-01-02 07:00:00;10.514501;9.983106;0.0;100.0;0.0;0.0
2023-01-02 08:00:00+00:00;2023-01-02 08:00:00;10.3645;10.009036;0.0;100.0;0.0;0.0
2023-01-02 08:15:00+00:00;2023-01-02 08:00:00;10.3645;10.009036;0.0;100.0;0.0;0.0
2023-01-02 08:30:00+00:00;2023-01-02 08:00:00;10.3645;10.009036;0.0;100.0;0.0;0.0
2023-01-02 08:45:00+00:00;2023-01-02 08:00:00;10.3645;10.009036;0.0;100.0;0.0;0.0
2023-01-02 09:00:00+00:00;2023-01-02 09:00:00;10.314501;10.948973;2.75;100.0;0.0;0.0
2023-01-02 09:15:00+00:00;2023-01-02 09:00:00;10.314501;10.948973;2.75;100.0;0.0;0.0
2023-01-02 09:30:00+00:00;2023-01-02 09:00:00;10.314501;10.948973;2.75;100.0;0.0;0.0
2023-01-02 09:45:00+00:00;2023-01-02 09:00:00;10.314501;10.948973;2.75;100.0;0.0;0.0
2023-01-02 10:00:00+00:00;2023-01-02 10:00:00;10.814501;16.595179;19.0;100.0;0.0;0.0
2023-01-02 10:15:00+00:00;2023-01-02 10:00:00;10.814501;16.595179;19.0;100.0;0.0;0.0
2023-01-02 10:30:00+00:00;2023-01-02 10:00:00;10.814501;16.595179;19.0;100.0;0.0;0.0
2023-01-02 10:45:00+00:00;2023-01-02 10:00:00;10.814501;16.595179;19.0;100.0;0.0;0.0
2023-01-02 11:00:00+00:00;2023-01-02 11:00:00;11.014501;19.08;26.75;94.0;1.605;0.00030816
2023-01-02 11:15:00+00:00;2023-01-02 11:00:00;11.014501;19.08;26.75;94.0;1.605;0.00030816
2023-01-02 11:30:00+00:00;2023-01-02 11:00:00;11.014501;19.08;26.75;94.0;1.605;0.00030816
2023-01-02 11:45:00+00:00;2023-01-02 11:00:00;11.014501;19.08;26.75;94.0;1.605;0.00030816
2023-01-02 12:00:00+00:00;2023-01-02 12:00:00;10.4645;14.84318;58.499992;59.0;23.984999;0.0046051196
2023-01-02 12:15:00+00:00;2023-01-02 12:00:00;10.4645;14.84318;58.499992;59.0;23.984999;0.0046051196
2023-01-02 12:30:00+00:00;2023-01-02 12:00:00;10.4645;14.84318;58.499992;59.0;23.984999;0.0046051196
2023-01-02 12:45:00+00:00;2023-01-02 12:00:00;10.4645;14.84318;58.499992;59.0;23.984999;0.0046051196
2023-01-02 13:00:00+00:00;2023-01-02 13:00:00;11.014501;15.629971;32.25;63.0;11.9325;0.0022910403
2023-01-02 13:15:00+00:00;2023-01-02 13:00:00;11.014501;15.629971;32.25;63.0;11.9325;0.0022910403
2023-01-02 13:30:00+00:00;2023-01-02 13:00:00;11.014501;15.629971;32.25;63.0;11.9325;0.0022910403
2023-01-02 13:45:00+00:00;2023-01-02 13:00:00;11.014501;15.629971;32.25;63.0;11.9325;0.0022910403
2023-01-02 14:00:00+00:00;2023-01-02 14:00:00;11.2145;14.20062;43.000008;13.0;37.410007;0.0071827215
2023-01-02 14:15:00+00:00;2023-01-02 14:00:00;11.2145;14.20062;43.000008;13.0;37.410007;0.0071827215
2023-01-02 14:30:00+00:00;2023-01-02 14:00:00;11.2145;14.20062;43.000008;13.0;37.410007;0.0071827215
2023-01-02 14:45:00+00:00;2023-01-02 14:00:00;11.2145;14.20062;43.000008;13.0;37.410007;0.0071827215
2023-01-02 15:00:00+00:00;2023-01-02 15:00:00;10.6645;12.496718;31.500006;7.0;29.295006;0.0056246407
2023-01-02 15:15:00+00:00;2023-01-02 15:00:00;10.6645;12.496718;31.500006;7.0;29.295006;0.0056246407
2023-01-02 15:30:00+00:00;2023-01-02 15:00:00;10.6645;12.496718;31.500006;7.0;29.295006;0.0056246407
2023-01-02 15:45:00+00:00;2023-01-02 15:00:00;10.6645;12.496718;31.500006;7.0;29.295006;0.0056246407
2023-01-02 16:00:00+00:00;2023-01-02 16:00:00;9.3645;9.422101;9.000002;4.0;8.640001;0.0016588803
2023-01-02 16:15:00+00:00;2023-01-02 16:00:00;9.3645;9.422101;9.000002;4.0;8.640001;0.0016588803
2023-01-02 16:30:00+00:00;2023-01-02 16:00:00;9.3645;9.422101;9.000002;4.0;8.640001;0.0016588803
2023-01-02 16:45:00+00:00;2023-01-02 16:00:00;9.3645;9.422101;9.000002;4.0;8.640001;0.0016588803
2023-01-02 17:00:00+00:00;2023-01-02 17:00:00;8.1145;10.086427;0.0;2.0;0.0;0.0
2023-01-02 17:15:00+00:00;2023-01-02 17:00:00;8.1145;10.086427;0.0;2.0;0.0;0.0
2023-01-02 17:30:00+00:00;2023-01-02 17:00:00;8.1145;10.086427;0.0;2.0;0.0;0.0
2023-01-02 17:45:00+00:00;2023-01-02 17:00:00;8.1145;10.086427;0.0;2.0;0.0;0.0
2023-01-02 18:00:00+00:00;2023-01-02 18:00:00;7.6145;11.298495;0.0;0.0;0.0;0.0
2023-01-02 18:15:00+00:00;2023-01-02 18:00:00;7.6145;11.298495;0.0;0.0;0.0;0.0
2023-01-02 18:30:00+00:00;2023-01-02 18:00:00;7.6145;11.298495;0.0;0.0;0.0;0.0
2023-01-02 18:45:00+00:00;2023-01-02 18:00:00;7.6145;11.298495;0.0;0.0;0.0;0.0
2023-01-02 19:00:00+00:00;2023-01-02 19:00:00;7.3145;11.885453;0.0;0.0;0.0;0.0
2023-01-02 19:15:00+00:00;2023-01-02 19:00:00;7.3145;11.885453;0.0;0.0;0.0;0.0
2023-01-02 19:30:00+00:00;2023-01-02 19:00:00;7.3145;11.885453;0.0;0.0;0.0;0.0
2023-01-02 19:45:00+00:00;2023-01-02 19:00:00;7.3145;11.885453;0.0;0.0;0.0;0.0
2023-01-02 20:00:00+00:00;2023-01-02 20:00:00;7.0645;11.525623;0.0;0.0;0.0;0.0
2023-01-02 20:15:00+00:00;2023-01-02 20:00:00;7.0645;11.525623;0.0;0.0;0.0;0.0
2023-01-02 20:30:00+00:00;2023-01-02 20:00:00;7.0645;11.525623;0.0;0.0;0.0;0.0
2023-01-02 20:45:00+00:00;2023-01-02 20:00:00;7.0645;11.525623;0.0;0.0;0.0;0.0
2023-01-02 21:00:00+00:00;2023-01-02 21:00:00;6.8645;10.514218;0.0;5.0;0.0;0.0
2023-01-02 21:15:00+00:00;2023-01-02 21:00:00;6.8645;10.514218;0.0;5.0;0.0;0.0
2023-01-02 21:30:00+00:00;2023-01-02 21:00:00;6.8645;10.514218;0.0;5.0;0.0;0.0
2023-01-02 21:45:00+00:00;2023-01-02 21:00:00;6.8645;10.514218;0.0;5.0;0.0;0.0
2023-01-02 22:00:00+00:00;2023-01-02 22:00:00;6.6145;10.315115;0.0;4.0;0.0;0.0
2023-01-02 22:15:00+00:00;2023-01-02 22:00:00;6.6145;10.315115;0.0;4.0;0.0;0.0
2023-01-02 22:30:00+00:00;2023-01-02 22:00:00;6.6145;10.315115;0.0;4.0;0.0;0.0
2023-01-02 22:45:00+00:00;2023-01-02 22:00:00;6.6145;10.315115;0.0;4.0;0.0;0.0
2023-01-02 23:00:00+00:00;2023-01-02 23:00:00;6.4144998;10.931203;0.0;0.0;0.0;0.0
2023-01-02 23:15:00+00:00;2023-01-02 23:00:00;6.4144998;10.931203;0.0;0.0;0.0;0.0
2023-01-02 23:30:00+00:00;2023-01-02 23:00:00;6.4144998;10.931203;0.0;0.0;0.0;0.0
2023-01-02 23:45:00+00:00;2023-01-02 23:00:00;6.4144998;10.931203;0.0;0.0;0.0;0.0
2023-01-03 00:00:00+00:00;2023-01-03 00:00:00;6.4645;12.783802;0.0;0.0;0.0;0.0
2023-01-03 00:15:00+00:00;2023-01-03 00:00:00;6.4645;12.783802;0.0;0.0;0.0;0.0
2023-01-03 00:30:00+00:00;2023-01-03 00:00:00;6.4645;12.783802;0.0;0.0;0.0;0.0
2023-01-03 00:45:00+00:00;2023-01-03 00:00:00;6.4645;12.783802;0.0;0.0;0.0;0.0
2023-01-03 01:00:00+00:00;2023-01-03 01:00:00;6.1644998;13.5515;0.0;5.0;0.0;0.0
2023-01-03 01:15:00+00:00;2023-01-03 01:00:00;6.1644998;13.5515;0.0;5.0;0.0;0.0
2023-01-03 01:30:00+00:00;2023-01-03 01:00:00;6.1644998;13.5515;0.0;5.0;0.0;0.0
2023-01-03 01:45:00+00:00;2023-01-03 01:00:00;6.1644998;13.5515;0.0;5.0;0.0;0.0
2023-01-03 02:00:00+00:00;2023-01-03 02:00:00;6.3145;14.578888;0.0;0.0;0.0;0.0
2023-01-03 02:15:00+00:00;2023-01-03 02:00:00;6.3145;14.578888;0.0;0.0;0.0;0.0
2023-01-03 02:30:00+00:00;2023-01-03 02:00:00;6.3145;14.578888;0.0;0.0;0.0;0.0
2023-01-03 02:45:00+00:00;2023-01-03 02:00:00;6.3145;14.578888;0.0;0.0;0.0;0.0
2023-01-03 03:00:00+00:00;2023-01-03 03:00:00;6.2645;14.84318;0.0;0.0;0.0;0.0
2023-01-03 03:15:00+00:00;2023-01-03 03:00:00;6.2645;14.84318;0.0;0.0;0.0;0.0
2023-01-03 03:30:00+00:00;2023-01-03 03:00:00;6.2645;14.84318;0.0;0.0;0.0;0.0
2023-01-03 03:45:00+00:00;2023-01-03 03:00:00;6.2645;14.84318;0.0;0.0;0.0;0.0
2023-01-03 04:00:00+00:00;2023-01-03 04:00:00;6.1145;15.137133;0.0;0.0;0.0;0.0
2023-01-03 04:15:00+00:00;2023-01-03 04:00:00;6.1145;15.137133;0.0;0.0;0.0;0.0
2023-01-03 04:30:00+00:00;2023-01-03 04:00:00;6.1145;15.137133;0.0;0.0;0.0;0.0
2023-01-03 04:45:00+00:00;2023-01-03 04:00:00;6.1145;15.137133;0.0;0.0;0.0;0.0
2023-01-03 05:00:00+00:00;2023-01-03 05:00:00;6.0145;15.0038395;0.0;0.0;0.0;0.0
2023-01-03 05:15:00+00:00;2023-01-03 05:00:00;6.0145;15.0038395;0.0;0.0;0.0;0.0
2023-01-03 05:30:00+00:00;2023-01-03 05:00:00;6.0145;15.0038395;0.0;0.0;0.0;0.0
2023-01-03 05:45:00+00:00;2023-01-03 05:00:00;6.0145;15.0038395;0.0;0.0;0.0;0.0
2023-01-03 06:00:00+00:00;2023-01-03 06:00:00;5.9645;15.077082;0.0;0.0;0.0;0.0
2023-01-03 06:15:00+00:00;2023-01-03 06:00:00;5.9645;15.077082;0.0;0.0;0.0;0.0
2023-01-03 06:30:00+00:00;2023-01-03 06:00:00;5.9645;15.077082;0.0;0.0;0.0;0.0
2023-01-03 06:45:00+00:00;2023-01-03 06:00:00;5.9645;15.077082;0.0;0.0;0.0;0.0
2023-01-03 07:00:00+00:00;2023-01-03 07:00:00;5.8645;15.141414;0.0;0.0;0.0;0.0
2023-01-03 07:15:00+00:00;2023-01-03 07:00:00;5.8645;15.141414;0.0;0.0;0.0;0.0
2023-01-03 07:30:00+00:00;2023-01-03 07:00:00;5.8645;15.141414;0.0;0.0;0.0;0.0
2023-01-03 07:45:00+00:00;2023-01-03 07:00:00;5.8645;15.141414;0.0;0.0;0.0;0.0
2023-01-03 08:00:00+00:00;2023-01-03 08:00:00;5.7145;14.982228;0.25;0.0;0.25;4.8e-05
2023-01-03 08:15:00+00:00;2023-01-03 08:00:00;5.7145;14.982228;0.25;0.0;0.25;4.8e-05
2023-01-03 08:30:00+00:00;2023-01-03 08:00:00;5.7145;14.982228;0.25;0.0;0.25;4.8e-05
2023-01-03 08:45:00+00:00;2023-01-03 08:00:00;5.7145;14.982228;0.25;0.0;0.25;4.8e-05
2023-01-03 09:00:00+00:00;2023-01-03 09:00:00;6.6644998;15.496736;14.000001;26.0;10.360001;0.0019891202
2023-01-03 09:15:00+00:00;2023-01-03 09:00:00;6.6644998;15.496736;14.000001;26.0;10.360001;0.0019891202
2023-01-03 09:30:00+00:00;2023-01-03 09:00:00;6.6644998;15.496736;14.000001;26.0;10.360001;0.0019891202
2023-01-03 09:45:00+00:00;2023-01-03 09:00:00;6.6644998;15.496736;14.000001;26.0;10.360001;0.0019891202
2023-01-03 10:00:00+00:00;2023-01-03 10:00:00;7.9144998;13.570615;38.500008;100.0;0.0;0.0
2023-01-03 10:15:00+00:00;2023-01-03 10:00:00;7.9144998;13.570615;38.500008;100.0;0.0;0.0
2023-01-03 10:30:00+00:00;2023-01-03 10:00:00;7.9144998;13.570615;38.500008;100.0;0.0;0.0
2023-01-03 10:45:00+00:00;2023-01-03 10:00:00;7.9144998;13.570615;38.500008;100.0;0.0;0.0
2023-01-03 11:00:00+00:00;2023-01-03 11:00:00;9.014501;14.345898;54.249992;98.0;1.0849988;0.00020831976
2023-01-03 11:15:00+00:00;2023-01-03 11:00:00;9.014501;14.345898;54.249992;98.0;1.0849988;0.00020831976
2023-01-03 11:30:00+00:00;2023-01-03 11:00:00;9.014501;14.345898;54.249992;98.0;1.0849988;0.00020831976
2023-01-03 11:45:00+00:00;2023-01-03 11:00:00;9.014501;14.345898;54.249992;98.0;1.0849988;0.00020831976
2023-01-03 12:00:00+00:00;2023-01-03 12:00:00;8.8645;19.652176;62.0;89.0;6.8200006;0.0013094401
2023-01-03 12:15:00+00:00;2023-01-03 12:00:00;8.8645;19.652176;62.0;89.0;6.8200006;0.0013094401
2023-01-03 12:30:00+00:00;2023-01-03 12:00:00;8.8645;19.652176;62.0;89.0;6.8200006;0.0013094401
2023-01-03 12:45:00+00:00;2023-01-03 12:00:00;8.8645;19.652176;62.0;89.0;6.8200006;0.0013094401
2023-01-03 13:00:00+00:00;2023-01-03 13:00:00;9.314501;20.140705;42.5;100.0;0.0;0.0
